acct_num,loan_type,cust_type,age,tot_income,tern,balance,net_due,security_code,bal_after_ref,net_due_renewed,fico,bni,cr_limit,agg_net_bal,date_opened,pmt,dti,is_bad
3058,15,3,60,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,250.00","$2,275.00",2/21/2019,$163.41,0.00,0
3060,15,3,30,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$1,500.00","$1,525.00",2/21/2019,$125.32,0.00,0
3061,1,2,28,"$1,756.78",24,"$2,450.25","$1,107.16",10,$816.68,"$1,923.84",583,198,"$3,500.00","$2,076.84",2/21/2019,$140.00,52.65,0
3062,15,3,65,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$1,500.00","$1,525.00",2/22/2019,$125.32,0.00,0
3063,15,3,55,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,$0.00,$0.00,2/22/2019,$125.32,0.00,0
3064,15,3,77,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,250.00","$2,275.00",2/22/2019,$163.41,0.00,0
3065,1,2,65,"$2,778.31",24,"$2,629.10","$1,916.70",10,$327.49,"$2,244.19",627,128,"$5,000.00","$2,397.19",2/22/2019,$150.00,53.09,0
3067,1,2,48,$771.00,15,"$1,211.67",$505.53,10,$578.17,"$1,083.70",674,281,"$1,000.00","$1,128.70",2/22/2019,$97.00,97.41,0
3068,1,2,48,"$2,383.25",30,"$3,286.06",$966.20,10,"$1,616.28","$2,582.48",662,310,"$5,000.00","$2,735.48",2/22/2019,$160.00,36.42,0
3069,1,1,59,"$1,500.00",21,"$2,217.29","$1,832.87",10,$0.00,"$1,832.87",580,233,"$2,000.00","$2,021.87",2/23/2019,$140.00,28.87,0
3071,1,1,74,"$2,564.00",24,"$2,718.52","$2,336.04",10,$0.00,"$2,336.04",685,261,"$5,000.00","$2,525.04",2/26/2019,$155.00,24.06,0
3074,1,2,60,"$2,241.67",24,"$3,612.77","$1,512.11",11,"$1,980.66","$3,492.77",639,233,"$3,500.00","$3,517.77",2/25/2019,$205.00,42.87,0
3075,1,2,59,$816.17,18,"$1,845.00",$677.59,10,$970.82,"$1,648.41",678,348,"$1,500.00","$1,693.41",2/26/2019,$124.00,33.69,0
3076,1,2,64,"$1,018.00",18,"$1,625.87","$1,216.13",10,$90.01,"$1,306.14",569,146,"$1,500.00","$1,495.14",2/25/2019,$110.00,51.65,0
3077,1,2,62,$514.00,15,"$1,385.00",$310.37,10,$822.62,"$1,132.99",559,233,"$1,000.00","$1,175.99",2/26/2019,$110.00,21.40,0
3078,15,3,61,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$1,500.00","$1,525.00",2/26/2019,$125.32,0.00,0
3080,1,2,42,"$2,991.15",24,"$2,539.67",$722.94,10,"$1,279.06","$2,002.00",584,89,"$5,000.00","$2,155.00",2/27/2019,$145.00,43.36,0
3081,1,2,61,$601.00,18,"$1,234.56",$122.92,10,$885.37,"$1,008.29",581,306,"$1,000.00","$1,141.29",2/26/2019,$85.00,26.62,0
3082,1,2,68,"$1,389.00",24,"$2,861.60",$398.71,10,"$1,852.18","$2,250.89",684,317,"$3,500.00","$2,439.89",2/27/2019,$163.00,50.11,0
3083,1,1,56,"$1,938.60",24,"$1,977.50","$1,561.77",11,$0.00,"$1,561.77",599,261,"$3,000.00","$1,745.77",2/27/2019,$105.00,35.90,0
3084,1,2,72,"$3,804.00",24,"$2,181.97",$231.94,10,"$1,571.98","$1,803.92",547,198,"$1,500.00","$2,008.92",2/27/2019,$125.00,52.87,0
3086,70,1,30,"$3,017.00",48,"$3,150.00","$3,150.00",10,$0.00,"$3,150.00",637,177,"$5,000.00","$3,150.00",2/28/2019,$102.69,6.60,0
3087,1,2,31,$931.67,30,"$4,060.48",$514.92,10,"$2,696.58","$3,211.50",671,311,"$2,500.00","$3,400.50",2/28/2019,$197.00,45.08,0
3088,1,2,80,"$3,169.00",18,"$1,782.39","$1,152.55",10,$244.52,"$1,397.07",620,158,"$5,000.00","$1,658.07",2/28/2019,$120.00,25.41,0
3146,2,1,33,"$3,249.58",36,"$3,655.40","$3,035.19",15,$0.00,"$3,035.19",681,344,"$3,000.00","$3,204.19",4/8/2019,$135.00,28.40,0
3159,15,3,63,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,500.00","$2,275.00",4/1/2019,$163.41,0.00,0
3160,15,3,82,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,500.00","$2,155.52",4/1/2019,$163.41,0.00,0
3161,15,3,57,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,500.00","$2,275.00",4/1/2019,$163.41,0.00,0
3162,1,2,65,"$2,902.67",18,"$1,845.00",$836.60,10,$668.46,"$1,505.06",644,303,"$7,500.00","$1,694.06",4/5/2019,$124.00,8.79,0
3163,1,2,65,"$2,469.90",18,"$1,469.35",$707.34,10,$457.57,"$1,164.91",616,226,"$5,000.00","$1,357.55",4/2/2019,$100.00,54.29,0
3164,15,3,32,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,$0.00,"$1,525.00",4/2/2019,$125.32,0.00,0
3165,15,3,61,$0.00,15,"$1,060.00","$1,000.00",15,$0.00,"$1,000.00",0,0,"$1,000.00",$949.32,4/3/2019,$83.68,0.00,0
3166,15,3,66,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$1,500.00","$1,399.96",4/3/2019,$125.32,0.00,0
3167,1,2,77,"$1,483.00",18,"$1,547.61",$787.69,10,$486.71,"$1,274.40",592,185,"$1,500.00","$1,443.40",4/3/2019,$105.00,52.60,0
3168,15,1,53,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/4/2019,$94.30,0.00,0
3169,15,3,60,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,$0.00,"$1,525.00",4/4/2019,$125.32,0.00,0
3170,15,3,64,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,$0.00,"$1,525.00",4/4/2019,$125.32,0.00,0
3171,15,1,56,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/4/2019,$94.30,0.00,0
3172,15,2,54,"$1,594.67",12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$7,500.00","$2,237.10",4/4/2019,$94.30,0.00,0
3173,1,1,50,"$2,870.92",9,$622.92,$459.71,10,$0.00,$459.71,574,304,"$2,500.00",$576.71,4/4/2019,$80.00,13.50,0
3174,15,1,24,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/4/2019,$94.30,0.00,0
3175,15,3,72,"$2,180.00",12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$5,000.00","$1,658.58",4/4/2019,$94.30,0.00,0
3177,15,1,61,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/4/2019,$94.30,0.00,0
3178,15,1,47,$0.00,15,"$1,588.94","$1,499.00",15,$0.00,"$1,499.00",0,0,"$3,000.00","$1,418.30",4/4/2019,$125.28,0.00,0
3179,1,1,40,"$2,438.78",12,"$1,024.09",$733.07,10,$0.00,$733.07,678,221,"$10,000.00",$839.13,4/4/2019,$100.00,31.59,0
3180,1,2,72,"$2,523.00",21,"$1,677.76","$1,026.32",10,$339.05,"$1,365.37",654,221,"$5,000.00","$1,569.56",4/5/2019,$100.00,43.20,0
3181,1,2,54,"$1,594.67",24,"$2,629.10","$1,217.64",10,$828.30,"$2,045.94",654,294,"$7,500.00","$2,237.10",4/4/2019,$150.00,52.32,0
3182,15,1,70,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/5/2019,$94.30,0.00,0
3183,15,2,58,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00","$1,736.89",4/5/2019,$94.30,0.00,0
3184,15,1,41,$0.00,15,"$1,588.94","$1,499.00",15,$0.00,"$1,499.00",0,0,"$3,000.00","$1,524.00",4/5/2019,$125.28,0.00,0
3185,15,3,69,"$1,886.00",12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$5,000.00","$1,694.06",4/5/2019,$94.30,0.00,0
3186,15,1,30,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/5/2019,$94.30,0.00,0
3187,15,1,54,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$880.07,4/5/2019,$94.30,0.00,0
3188,1,2,65,$811.00,15,"$1,278.33",$518.79,10,$501.52,"$1,020.31",655,273,"$1,200.00","$1,189.31",4/8/2019,$102.00,73.37,0
3190,15,1,29,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/5/2019,$94.30,0.00,0
3191,15,1,51,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/5/2019,$94.30,0.00,0
3192,1,2,80,"$1,338.00",24,"$2,611.21",$970.35,10,"$1,335.44","$2,305.79",645,304,"$3,000.00","$2,422.79",4/5/2019,$149.00,42.60,0
3194,15,3,28,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$3,000.00","$1,525.00",4/8/2019,$125.32,0.00,0
3195,1,1,52,"$1,347.00",12,"$1,133.18","$1,019.12",10,$0.00,"$1,019.12",666,288,"$5,000.00","$1,064.12",4/8/2019,$110.00,29.40,0
3196,15,3,52,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,500.00","$2,275.00",4/8/2019,$163.41,0.00,0
3197,1,3,65,"$1,746.00",9,$744.27,$667.06,10,$0.00,$667.06,562,291,"$1,500.00",$712.06,4/8/2019,$95.00,54.24,0
3198,15,1,67,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$876.90,4/8/2019,$94.30,0.00,0
3199,15,1,38,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/8/2019,$152.65,0.00,1
3200,15,1,41,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/8/2019,$94.30,0.00,0
3202,1,2,72,"$2,498.79",24,"$2,611.21",$674.72,10,"$1,703.07","$2,377.79",629,145,"$5,000.00","$2,422.79",4/8/2019,$149.00,34.46,0
3203,1,1,58,$996.19,9,$703.82,$531.47,10,$0.00,$531.47,548,164,"$1,000.00",$648.47,4/8/2019,$90.00,54.91,0
3204,1,2,69,"$1,886.00",18,"$1,845.00",$539.58,10,$965.48,"$1,505.06",604,277,"$5,000.00","$1,694.06",4/8/2019,$124.00,40.21,0
3205,15,3,75,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$3,000.00","$1,525.00",4/9/2019,$125.32,0.00,0
3206,1,2,38,"$1,718.21",24,"$2,181.97",$454.92,10,"$1,195.18","$1,650.10",572,165,"$2,000.00","$1,839.10",4/9/2019,$125.00,66.94,0
3207,15,3,75,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$3,500.00","$2,969.45",4/9/2019,$163.41,0.00,0
3208,15,2,54,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$4,000.00","$2,458.28",4/9/2019,$163.41,0.00,0
3209,15,3,58,"$1,729.26",12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$2,500.00","$1,604.78",4/9/2019,$94.30,0.00,0
3210,15,3,38,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0
3211,15,1,28,$0.00,15,"$1,588.94","$1,499.00",15,$0.00,"$1,499.00",0,0,"$3,000.00","$1,524.00",4/9/2019,$125.28,0.00,0
3212,15,1,66,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0
3213,15,1,54,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0
3214,15,1,29,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0
3215,1,2,58,"$1,729.26",18,"$1,845.00",$450.79,10,$964.99,"$1,415.78",612,323,"$2,500.00","$1,604.78",4/11/2019,$124.00,48.01,0
3216,15,3,61,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,500.00","$2,275.00",4/10/2019,$163.41,0.00,0
3217,15,3,0,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0
3218,15,3,70,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0
3219,15,1,74,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0
3220,15,3,51,"$3,811.23",12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$10,000.00","$2,914.36",4/10/2019,$94.30,0.00,0
3221,15,1,77,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0
3222,1,1,43,"$3,500.00",24,"$2,646.98","$1,510.07",11,$0.00,"$1,510.07",619,165,"$3,000.00","$1,694.07",4/11/2019,$151.00,24.06,0
3223,1,1,63,"$3,163.45",36,"$3,816.12","$2,010.26",11,$0.00,"$2,010.26",632,253,"$7,500.00","$2,194.26",4/11/2019,$165.00,33.29,0
3224,15,1,46,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/11/2019,$152.65,0.00,0
3225,1,2,72,"$2,180.00",18,"$1,782.39",$502.12,10,$967.46,"$1,469.58",606,298,"$5,000.00","$1,658.58",4/11/2019,$120.00,14.40,0
3226,1,3,50,"$3,795.31",24,"$2,718.52","$1,557.64",11,$0.00,"$1,557.64",583,207,"$7,500.00","$1,741.64",4/12/2019,$155.00,25.43,0
3227,15,3,53,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,000.00","$2,275.00",4/12/2019,$163.41,0.00,0
3228,15,1,77,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/12/2019,$94.30,0.00,0
3229,15,2,52,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00","$1,827.46",4/12/2019,$94.30,0.00,0
3230,1,1,39,"$1,981.98",15,"$1,585.00","$1,173.54",10,$0.00,"$1,173.54",633,223,"$2,000.00","$1,398.54",4/15/2019,$125.00,23.01,0
3231,15,3,62,"$1,122.90",12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00","$2,058.67",4/15/2019,$94.30,0.00,0
3232,15,2,69,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00","$3,073.77",4/15/2019,$94.30,0.00,0
3233,15,1,50,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/15/2019,$94.30,0.00,0
3234,1,2,68,"$2,443.09",24,"$2,289.28","$1,006.04",10,$880.54,"$1,886.58",615,254,"$2,500.00","$2,075.58",4/15/2019,$131.00,44.74,0
3235,1,2,62,"$1,122.90",24,"$2,271.40",$904.19,10,$965.48,"$1,869.67",643,307,"$1,500.00","$2,058.67",4/18/2019,$130.00,29.83,0
3236,2,1,44,"$5,173.22",48,"$11,754.11","$9,999.63",15,$0.00,"$9,999.63",681,193,"$10,000.00","$10,168.60",4/15/2019,$366.48,19.10,0
3238,1,3,62,"$1,028.00",18,"$1,860.65","$1,519.22",10,$0.00,"$1,519.22",633,311,"$1,500.00","$1,708.22",4/15/2019,$125.00,46.60,0
3239,1,2,67,"$1,681.17",18,"$1,829.35",$887.02,10,$767.87,"$1,654.89",629,195,"$2,500.00","$1,679.89",4/15/2019,$123.00,21.47,0
3240,15,2,37,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,$0.00,"$2,611.90",4/15/2019,$163.41,0.00,0
3241,15,1,63,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/16/2019,$152.65,0.00,0
3242,15,3,55,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$1,500.00","$1,525.00",4/16/2019,$125.32,0.00,0
3243,15,3,69,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,$0.00,"$1,525.00",4/16/2019,$125.32,0.00,0
3244,15,1,46,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/16/2019,$152.65,0.00,0
3246,15,1,53,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/16/2019,$152.65,0.00,0
3247,15,1,50,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$774.49,4/16/2019,$94.30,0.00,0
3248,15,1,67,$0.00,15,"$1,588.94","$1,499.00",15,$0.00,"$1,499.00",0,0,"$3,000.00","$1,524.00",4/16/2019,$125.28,0.00,0
3251,15,2,64,"$1,024.00",12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$2,500.00","$2,396.94",4/18/2019,$94.30,0.00,0
3252,1,2,64,"$1,024.00",24,"$2,629.10","$1,039.81",10,"$1,240.13","$2,279.94",673,290,"$2,500.00","$2,396.94",4/19/2019,$150.00,42.38,0
3253,1,2,20,"$1,525.25",21,"$2,184.92","$1,144.53",10,$534.42,"$1,678.95",653,315,"$7,500.00","$1,729.95",4/19/2019,$138.00,51.40,0
3256,1,2,42,"$1,997.39",9,$827.79,$506.58,10,$242.64,$749.22,509,158,"$1,000.00",$794.22,4/19/2019,$105.00,40.00,0
3257,15,2,50,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$3,817.74",4/19/2019,$152.65,0.00,0
3258,15,1,47,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/19/2019,$94.30,0.00,0
3259,1,1,68,"$2,170.31",12,"$1,187.73",$996.62,10,$0.00,$996.62,598,166,"$3,000.00","$1,121.25",4/19/2019,$115.00,28.80,0
3260,1,2,57,"$2,816.67",21,"$2,460.06","$1,005.20",10,"$1,064.65","$2,069.85",653,160,"$7,000.00","$2,114.85",4/23/2019,$155.00,35.70,0
3261,15,1,65,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$2,500.00","$2,125.00",4/22/2019,$152.65,0.00,0
3262,15,1,38,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/22/2019,$94.30,0.00,0
3263,1,1,38,"$12,266.60",18,"$3,186.45","$2,959.06",10,$0.00,"$2,959.06",636,75,"$7,500.00","$3,004.06",4/22/2019,$225.00,54.60,0
3264,1,2,33,"$1,502.84",21,"$2,460.06","$1,009.17",10,$988.68,"$1,997.85",582,274,"$4,000.00","$2,114.85",4/22/2019,$155.00,41.59,0
3265,1,2,23,"$5,683.43",24,"$2,271.40","$1,200.43",10,$672.84,"$1,873.27",559,176,"$2,500.00","$1,918.27",4/23/2019,$130.00,26.53,0
3266,15,3,60,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,"$1,500.00","$1,525.00",4/23/2019,$125.32,0.00,0
3267,15,1,70,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$2,500.00","$2,125.00",4/23/2019,$152.65,0.00,0
3268,1,2,60,"$1,276.95",18,"$1,845.00",$884.65,10,$603.13,"$1,487.78",624,252,"$5,000.00","$1,604.78",4/26/2019,$124.00,58.50,0
3270,70,1,22,"$3,275.86",48,"$4,175.46","$4,175.46",10,$0.00,"$4,175.46",561,179,"$2,500.00","$4,175.46",4/24/2019,$136.12,34.77,0
3271,1,1,33,"$3,363.19",18,"$2,095.44","$1,558.86",10,$0.00,"$1,558.86",692,296,"$7,500.00","$1,819.86",4/25/2019,$140.00,43.77,0
3272,70,1,48,"$7,200.00",60,"$8,400.00","$8,400.00",10,$0.00,"$8,400.00",656,283,"$10,000.00","$8,405.52",4/25/2019,$241.64,30.22,0
3275,15,1,66,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/25/2019,$94.30,0.00,0
3276,15,1,58,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/25/2019,$152.65,0.00,0
3277,15,1,70,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/25/2019,$152.65,0.00,0
3278,15,1,77,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/25/2019,$94.30,0.00,0
3279,2,2,36,"$7,299.34",36,"$3,393.55","$2,095.24",15,"$1,178.31","$3,273.55",697,255,"$15,000.00","$3,298.55",4/25/2019,$125.00,61.68,0
3280,1,3,51,"$3,043.04",24,"$2,539.67","$2,002.76",10,$0.00,"$2,002.76",631,277,"$7,500.00","$2,155.76",4/25/2019,$145.00,31.22,0
3282,1,2,65,"$5,268.73",36,"$3,250.77",$504.93,10,"$2,199.78","$2,704.71",588,202,"$7,500.00","$2,857.71",4/26/2019,$141.00,42.33,0
3283,1,2,26,"$2,415.83",18,"$1,829.35",$954.06,10,$519.39,"$1,473.45",610,173,"$7,500.00","$1,590.45",4/26/2019,$123.00,44.52,0
3284,70,1,41,"$2,688.00",24,"$2,617.71","$2,617.71",10,$0.00,"$2,617.71",550,325,"$2,000.00","$2,621.15",4/27/2019,$138.40,29.76,0
3285,15,3,63,$0.00,15,"$1,060.00","$1,000.00",15,$0.00,"$1,000.00",0,0,$0.00,"$1,025.00",4/29/2019,$83.68,0.00,0
3286,1,2,23,"$2,132.17",21,"$2,217.29",$550.47,10,"$1,228.86","$1,779.33",510,263,"$1,500.00","$1,896.33",4/29/2019,$140.00,5.39,0
3287,1,2,67,"$1,341.00",24,"$2,450.25",$403.51,10,"$1,726.55","$2,130.06",516,243,"$1,500.00","$2,227.06",4/30/2019,$140.00,42.65,0
3288,15,1,71,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/30/2019,$94.30,0.00,0
3289,1,2,51,"$3,811.23",30,"$3,495.36","$1,751.49",10,$973.87,"$2,725.36",651,174,"$10,000.00","$2,914.36",4/30/2019,$170.00,44.11,0
3237,70,1,69,"$3,200.00",12,"$1,485.00","$1,485.00",10,$0.00,"$1,485.00",833,463,"$10,000.00","$1,485.00",5/23/2019,$139.25,6.13,0
3281,70,2,61,"$1,042.00",12,$734.00,$0.00,10,$0.00,$0.00,635,273,"$2,000.00","$2,847.99",4/26/2019,$69.40,39.25,0
3290,15,1,63,$0.00,18,"$2,220.00","$2,100.00",15,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",5/1/2019,$152.65,0.00,0
3291,15,2,58,$0.00,12,$995.34,$939.00,15,$0.00,$939.00,0,0,"$1,500.00","$1,655.88",5/1/2019,$94.30,0.00,0
3296,1,2,62,"$1,615.00",12,"$1,187.73",$841.99,10,$103.00,$944.99,554,255,"$1,000.00",$0.00,5/3/2019,$115.00,55.85,0
3298,1,2,53,"$1,596.00",24,"$2,307.17","$1,192.18",10,$711.01,"$1,903.19",616,172,"$3,000.00","$2,095.98",5/3/2019,$132.00,59.52,0
3299,70,1,20,"$3,200.00",60,"$5,899.00","$5,899.00",10,$0.00,"$5,899.00",640,339,"$5,000.00","$5,899.00",5/3/2019,$169.69,26.41,0
3301,1,2,63,"$1,046.00",18,"$1,719.78",$526.40,10,$957.27,"$1,483.67",599,251,"$1,500.00","$1,580.67",5/6/2019,$116.00,46.94,0
3303,1,2,62,"$2,406.00",15,"$1,651.67","$1,022.99",10,$244.42,"$1,267.41",670,103,"$10,000.00","$1,456.41",5/7/2019,$130.00,52.91,0
3304,70,1,51,"$1,500.00",24,"$2,794.25","$2,794.25",10,$0.00,"$2,794.25",625,316,"$3,000.00","$2,819.97",5/6/2019,$147.73,32.00,0
3305,1,2,41,"$2,865.87",24,"$3,237.19","$1,390.21",10,$512.34,"$1,902.55",648,338,"$2,000.00","$1,972.43",5/7/2019,$184.00,55.53,0
3306,15,3,70,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,$0.00,"$2,275.00",5/7/2019,$163.41,0.00,0
3307,1,2,56,"$1,950.00",24,"$2,575.44","$1,015.02",10,$983.29,"$1,998.31",636,243,"$5,000.00","$2,187.31",5/7/2019,$147.00,11.74,0
3308,1,2,52,"$1,635.00",15,"$1,651.67",$499.54,10,$984.80,"$1,484.34",620,285,"$3,000.00","$1,421.31",5/9/2019,$130.00,34.01,0
3309,70,1,21,"$3,300.00",36,"$5,500.00","$5,500.00",10,$0.00,"$5,500.00",596,214,"$5,000.00","$5,503.62",5/8/2019,$215.77,30.27,0
3310,1,3,49,"$2,991.47",24,"$2,629.10","$2,189.81",10,$0.00,"$2,189.81",605,159,"$3,500.00","$2,234.81",5/9/2019,$150.00,27.28,0
3311,1,3,48,"$1,371.00",18,"$1,704.13",$602.27,10,$939.25,"$1,541.52",663,269,"$1,500.00","$1,566.52",5/9/2019,$115.00,35.08,0
3313,1,2,65,"$2,460.00",24,"$2,664.87",$302.83,10,"$2,030.80","$2,333.63",662,130,"$3,000.00","$2,334.70",5/8/2019,$152.00,46.87,0
3314,2,2,47,"$10,296.10",24,"$3,435.78","$1,279.29",10,"$1,724.21","$3,003.50",689,221,"$15,000.00","$3,100.50",5/14/2019,$172.00,33.91,0
3315,1,3,41,"$3,195.23",12,"$1,296.82","$1,044.64",10,$0.00,"$1,044.64",625,139,"$7,500.00","$1,161.64",5/10/2019,$125.00,30.39,0
3317,1,2,68,"$2,568.50",24,"$2,378.71","$1,514.74",10,$492.30,"$2,007.04",683,287,"$10,000.00","$2,160.04",5/13/2019,$136.00,36.32,0
3319,15,3,63,$0.00,18,"$2,370.00","$2,250.00",15,$0.00,"$2,250.00",0,0,"$2,500.00","$2,275.00",5/13/2019,$163.41,0.00,0
3320,70,2,26,"$4,000.00",12,"$1,000.00",$0.00,10,$0.00,$0.00,547,248,"$1,000.00","$1,258.69",5/13/2019,$94.55,24.48,0
3321,70,1,27,"$1,960.00",12,$924.00,$924.00,10,$0.00,$924.00,554,231,"$1,500.00",$924.00,5/14/2019,$87.37,18.21,0
3322,1,3,46,"$2,318.10",24,"$4,149.32","$2,509.11",11,$0.00,"$2,509.11",637,219,"$7,500.00","$2,693.11",5/14/2019,$235.00,36.84,0
3323,1,2,45,"$1,532.05",24,"$2,181.97","$1,092.17",10,$701.82,"$1,793.99",582,315,"$3,000.00","$1,838.99",5/14/2019,$125.00,43.47,0
3324,1,2,58,$908.00,24,"$2,128.32",$870.00,10,"$1,007.02","$1,877.02",658,288,"$1,500.00","$1,922.02",5/17/2019,$122.00,94.38,0
3325,15,3,37,$0.00,15,"$1,590.00","$1,500.00",15,$0.00,"$1,500.00",0,0,$0.00,"$1,525.00",5/15/2019,$125.32,0.00,0
